subject_name,course_code,course_title,option_number,component,class_nbr,section,meeting_start_date,meeting_end_date,day,start_time,end_time,room,instructor,seats_open,seats_cap
Computer Engineering,CMPE 791,Continuation of Thesis,1,Cont,52661,01,2026-01-12,2026-04-27,To be announced,TBA,,Instructor Provided,Andres Kwasinski,50,50
Computer Engineering,CMPE 792,Graduate Project,1,Project,52781,01,2026-01-12,2026-04-27,To be announced,TBA,,Instructor Provided,Andres Kwasinski,40,40
Computer Engineering,CMPE 799,Independent Study,1,UNKNOWN,,,2026-01-12,2026-04-27,To be announced,TBA,,Instructor Provided,Amlan Ganguly,20,20
Computer Engineering Technology,CPET 121,Computational Problem Solving I,1,UNKNOWN,,,2026-01-12,2026-04-27,Monday Wednesday,10:00,11:50,Online,George Zion,30,30
Computer Engineering Technology,CPET 121,Computational Problem Solving I,2,UNKNOWN,,,2026-01-12,2026-04-27,Tuesday Thursday,14:00,15:50,Golisano Hall (GOL)-1350,Yangming Lee,30,30
Computer Engineering Technology,CPET 133,Introduction to Digital and Microcontroller Systems,1,Lecture,51668,02,2026-01-12,2026-04-27,Monday Wednesday | Monday,12:00 | 14:00,12:50 | 15:50,Engineering TechHall(ENT)-3145 | Institute Hall (INS)-1140,Chunghui Kuo | Kenneth Garland,48,48
Computer Engineering Technology,CPET 133,Introduction to Digital and Microcontroller Systems,2,Lecture,51668,02,2026-01-12,2026-04-27,Monday Wednesday | Wednesday,12:00 | 14:00,12:50 | 15:50,Engineering TechHall(ENT)-3145 | Institute Hall (INS)-1140,Chunghui Kuo | Timothy Newton,48,48
Computer Engineering Technology,CPET 133,Introduction to Digital and Microcontroller Systems,3,Lecture,51668,02,2026-01-12,2026-04-27,Monday Wednesday | Monday,12:00 | 12:00,12:50 | 13:50,,Chunghui Kuo | Kenneth Garland,48,48
Computer Engineering Technology,CPET 133,Introduction to Digital and Microcontroller Systems,4,Lecture,51668,02,2026-01-12,2026-04-27,Monday Wednesday | Thursday,12:00 | 14:00,12:50 | 15:50,Engineering TechHall(ENT)-3145 | Institute Hall (INS)-1140,Chunghui Kuo,48,48
Computer Engineering Technology,CPET 133,Introduction to Digital and Microcontroller Systems,5,Lecture,51668,02,2026-01-12,2026-04-27,Monday Wednesday | Wednesday,12:00 | 16:00,12:50 | 17:50,Engineering TechHall(ENT)-3145 | Institute Hall (INS)-1140,Chunghui Kuo | Timothy Newton,48,48
Computer Engineering Technology,CPET 133,Introduction to Digital and Microcontroller Systems,6,Lecture,51668,02,2026-01-12,2026-04-27,Monday Wednesday | Friday,12:00 | 12:00,12:50 | 13:50,Engineering TechHall(ENT)-3145 | Institute Hall (INS)-1140,Chunghui Kuo | Kenneth Garland,48,48
Computer Engineering Technology,CPET 133,Introduction to Digital and Microcontroller Systems,7,Lecture,51783,03,2026-01-12,2026-04-27,Monday Wednesday | Monday,10:00 | 14:00,10:50 | 15:50,Engineering TechHall(ENT)-3145 | Wallace Library (WAL)-4530,David Krispinsky | Kenneth Garland,36,36
Computer Engineering Technology,CPET 133,Introduction to Digital and Microcontroller Systems,8,Lecture,51783,03,2026-01-12,2026-04-27,Monday Wednesday | Wednesday,10:00 | 14:00,10:50 | 15:50,Engineering TechHall(ENT)-3145 | Wallace Library (WAL)-4530,David Krispinsky | Timothy Newton,36,36
Computer Engineering Technology,CPET 133,Introduction to Digital and Microcontroller Systems,9,Lecture,51783,03,2026-01-12,2026-04-27,Monday Wednesday | Monday,10:00 | 12:00,10:50 | 13:50,Engineering TechHall(ENT)-3125 | Wallace Library (WAL)-4530,David Krispinsky | Kenneth Garland,36,36
Computer Engineering Technology,CPET 133,Introduction to Digital and Microcontroller Systems,10,Lecture,51783,03,2026-01-12,2026-04-27,Monday Wednesday | Thursday,10:00 | 14:00,10:50 | 15:50,Engineering TechHall(ENT)-3145 | Wallace Library (WAL)-4530,Chunghui Kuo | David Krispinsky,36,36
Computer Engineering Technology,CPET 133,Introduction to Digital and Microcontroller Systems,11,Lecture,51783,03,2026-01-12,2026-04-27,Monday Wednesday | Wednesday,10:00 | 16:00,10:50 | 17:50,Engineering TechHall(ENT)-3145 | Wallace Library (WAL)-4530,David Krispinsky | Timothy Newton,36,36
Computer Engineering Technology,CPET 133,Introduction to Digital and Microcontroller Systems,12,Lecture,51783,03,2026-01-12,2026-04-27,Monday Wednesday | Friday,10:00 | 12:00,10:50 | 13:50,Engineering TechHall(ENT)-3145 | Wallace Library (WAL)-4530,David Krispinsky | Kenneth Garland,36,36
Computer Engineering Technology,CPET 281,Networking Technologies,1,Lecture,51618,01,2026-01-12,2026-04-27,Tuesday Thursday,15:30,16:45,James E Gleason Hall(GLE)-2149,Mark Indelicato,36,36
Computer Engineering Technology,CPET 371,Special Topics,1,Lecture,56626,01,2026-01-12,2026-04-27,Tuesday Thursday,09:30,10:45,Golisano Hall (GOL)-1350,Luis Bazdresch Sierra,25,25
Computer Engineering Technology,CPET 461,Real Time Operating Systems,1,Laboratory,51613,0L01,2026-01-12,2026-04-27,Monday | Monday Wednesday,16:00 | 15:00,17:50 | 15:50,Golisano Hall (GOL)-1350 | James E Gleason Hall(GLE)-2159,Richard Cliver,25,25
Computer Engineering Technology,CPET 461,Real Time Operating Systems,2,Laboratory,51614,0L02,2026-01-12,2026-04-27,Wednesday | Monday Wednesday,16:00 | 15:00,17:50 | 15:50,Golisano Hall (GOL)-1350 | James E Gleason Hall(GLE)-2159,Richard Cliver,25,25
Computer Engineering Technology,CPET 499,Cooperative Education Computer Engineering Technology,1,UNKNOWN,,,2026-01-12,2026-04-27,To be announced,TBA,,TBA,"Holly Dickens, | Samantha Valdivia",50,50
Computer Engineering Technology,CPET 561,Embedded Systems Design Hardware Software Co Design,1,Laboratory,51529,0L01,2026-01-12,2026-04-27,Tuesday | Monday Wednesday Friday,14:00 | 09:00,15:50 | 09:50,Golisano Hall (GOL)-1360 | James E Gleason Hall(GLE)-2129,Holly Dickens,16,16
Computer Engineering Technology,CPET 561,Embedded Systems Design Hardware Software Co Design,2,Laboratory,51530,0L02,2026-01-12,2026-04-27,Tuesday | Monday Wednesday Friday,18:00 | 09:00,19:50 | 09:50,Golisano Hall (GOL)-1360 | James E Gleason Hall(GLE)-2129,Ben Robistow | Holly Dickens,16,16
Computer Engineering Technology,CPET 561,Embedded Systems Design Hardware Software Co Design,3,Laboratory,56518,0L03,2026-01-12,2026-04-27,Thursday | Monday Wednesday Friday,18:00 | 09:00,19:50 | 09:50,Golisano Hall (GOL)-1360 | James E Gleason Hall(GLE)-2129,Ben Robistow | Holly Dickens,16,16
Computer Engineering Technology,CPET 563,Embedded Systems Design Capstone,1,Laboratory,51532,0L01,2026-01-12,2026-04-27,Monday | Tuesday Thursday,10:00 | 10:00,11:50 | 10:50,Golisano Hall (GOL)-1360 | Institute Hall (INS)-1160,Holly Dickens,16,16
Computer Engineering Technology,CPET 563,Embedded Systems Design Capstone,2,Laboratory,51533,0L02,2026-01-12,2026-04-27,Wednesday | Tuesday Thursday,10:00 | 10:00,11:50 | 10:50,Golisano Hall (GOL)-1360 | Institute Hall (INS)-1160,Holly Dickens,16,16
Computer Engineering Technology,CPET 563,Embedded Systems Design Capstone,3,Laboratory,51650,0L03,2026-01-12,2026-04-27,Wednesday | Tuesday Thursday,12:00 | 10:00,13:50 | 10:50,Golisano Hall (GOL)-1360 | Institute Hall (INS)-1160,Holly Dickens,16,16
Computer Programming-KGCOE,CMPR 271,Computational Problem Solving for Engineers,1,Lecture,52864,01,2026-01-12,2026-04-27,Tuesday Thursday | Wednesday,15:30 | 17:00,16:45 | 17:50,James E Gleason Hall(GLE)-2580,Carlos Barrios,85,85
Computer Science,CSCI 99,Undergraduate Cooperative Education Seminar,1,Lecture,55003,01,2026-01-12,2026-04-27,Tuesday,09:30,10:20,Golisano Hall (GOL)-1400,"Anna Lombard, | Reynold Bailey",120,120
Computer Science,CSCI 99,Undergraduate Cooperative Education Seminar,2,Lecture,55004,02,2026-01-12,2026-04-27,Wednesday,10:00,10:50,Golisano Hall (GOL)-1400,"Anna Lombard, | Reynold Bailey",120,120
Computer Science,CSCI 141,Computer Science I,1,UNKNOWN,,,2026-01-12,2026-04-27,Monday Wednesday Friday | Wednesday Friday,10:00 | 10:00,11:50 | 11:50,Golisano Hall (GOL)-1445 | Golisano Hall (GOL)-3520,Anthony Audi,50,50
Computer Science,CSCI 142,Computer Science II,1,UNKNOWN,,,2026-01-12,2026-04-27,Monday Wednesday Friday | Wednesday Friday,10:00 | 10:00,11:50 | 11:50,Golisano Hall (GOL)-3435 | Golisano Hall (GOL)-3640,Maria Jose Cepeda Garcia,50,50
Computer Science,CSCI 142,Computer Science II,2,UNKNOWN,,,2026-01-12,2026-04-27,Monday Wednesday Friday | Wednesday Friday,12:00 | 12:00,13:50 | 13:50,Golisano Hall (GOL)-3435 | Golisano Hall (GOL)-3640,Maria Jose Cepeda Garcia,50,50
Computer Science,CSCI 142,Computer Science II,3,UNKNOWN,,,2026-01-12,2026-04-27,Monday Wednesday Friday | Wednesday Friday,08:00 | 08:00,09:50 | 09:50,Golisano Hall (GOL)-3435 | Golisano Hall (GOL)-3640,Jessica Ancillotti,50,50
Computer Science,CSCI 142,Computer Science II,4,UNKNOWN,,,2026-01-12,2026-04-27,Monday Tuesday Thursday | Tuesday Thursday,11:00 | 11:00,12:50 | 12:50,Golisano Hall (GOL)-1435 | Golisano Hall (GOL)-3640,Sean Strout,50,50
Computer Science,CSCI 142,Computer Science II,5,UNKNOWN,,,2026-01-12,2026-04-27,Monday Wednesday Friday | Wednesday Friday,14:00 | 14:00,15:50 | 15:50,Golisano Hall (GOL)-1435 | Golisano Hall (GOL)-3540,Jessica Ancillotti,50,50
Computer Science,CSCI 242,Computer Science for Transfer Students,1,UNKNOWN,,,2026-01-12,2026-04-27,Monday Tuesday Thursday | Tuesday Thursday,15:00 | 15:00,16:50 | 16:50,Golisano Hall (GOL)-3435 | Golisano Hall (GOL)-3520,Jansen Orfan,45,45
Computer Science,CSCI 243,The Mechanics of Programming,1,Lecture,54756,01,2026-01-12,2026-04-27,Tuesday Thursday,14:00,15:15,Golisano Hall (GOL)-1455,Abeer Ahmad,40,40
Computer Science,CSCI 243,The Mechanics of Programming,2,Lecture,54821,02,2026-01-12,2026-04-27,Tuesday Thursday,11:00,12:15,Golisano Hall (GOL)-1445,Abeer Ahmad,40,40
Computer Science,CSCI 243,The Mechanics of Programming,3,Lecture,54883,03,2026-01-12,2026-04-27,Tuesday Thursday,09:30,10:45,Golisano Hall (GOL)-1455,Yuan Liao,40,40
Computer Science,CSCI 243,The Mechanics of Programming,4,Lecture,54910,04,2026-01-12,2026-04-27,Tuesday Thursday,14:00,15:15,Golisano Hall (GOL)-1445,Yuan Liao,40,40
Computer Science,CSCI 250,Concepts of Computer Systems,1,Lecture,54757,01,2026-01-12,2026-04-27,Monday Wednesday Friday,15:00,15:50,Golisano Hall (GOL)-1455,Philip White,40,40
Computer Science,CSCI 250,Concepts of Computer Systems,2,Lecture,54758,02,2026-01-12,2026-04-27,Monday Wednesday Friday,11:00,11:50,Golisano Hall (GOL)-1455,Philip White,40,40
Computer Science,CSCI 250,Concepts of Computer Systems,3,Lecture,55020,03,2026-01-12,2026-04-27,Monday Wednesday Friday,09:00,09:50,Golisano Hall (GOL)-1455,Philip White,40,40
Computer Science,CSCI 250,Concepts of Computer Systems,4,Lecture,55282,04,2026-01-12,2026-04-27,Monday Wednesday Friday,11:00,11:50,Golisano Hall (GOL)-2455,Qiuxiao Chen,40,40
Computer Science,CSCI 250,Concepts of Computer Systems,5,Lecture,55355,05,2026-01-12,2026-04-27,Monday Wednesday Friday,10:00,10:50,Golisano Hall (GOL)-2590,Qiuxiao Chen,40,40
Computer Science,CSCI 251,Concepts of Parallel and Distributed Systems,1,Lecture,54760,02,2026-01-12,2026-04-27,Tuesday Thursday,11:00,12:15,Golisano Hall (GOL)-2590,Jeremy Brown,40,40
Computer Science,CSCI 251,Concepts of Parallel and Distributed Systems,2,Lecture,55176,03,2026-01-12,2026-04-27,Tuesday Thursday,15:30,16:45,Golisano Hall (GOL)-1455,Jeremy Brown,40,40
Computer Science,CSCI 251,Concepts of Parallel and Distributed Systems,3,Lecture,55224,04,2026-01-12,2026-04-27,Tuesday Thursday,09:30,10:45,Golisano Hall (GOL)-1445,Jeremy Brown,40,40
Computer Science,CSCI 261,Analysis of Algorithms,1,Lecture,54762,01,2026-01-12,2026-04-27,Tuesday Thursday,09:30,10:45,Golisano Hall (GOL)-2455,Aaron Deever,40,40
Computer Science,CSCI 261,Analysis of Algorithms,2,Lecture,54946,03,2026-01-12,2026-04-27,Monday Wednesday Friday,12:00,12:50,Golisano Hall (GOL)-1400,Ting Cao,120,120
Computer Science,CSCI 261,Analysis of Algorithms,3,Lecture,55197,04,2026-01-12,2026-04-27,Monday Wednesday Friday,11:00,11:50,Golisano Hall (GOL)-2590,Ting Cao,40,40
Computer Science,CSCI 261,Analysis of Algorithms,4,Lecture,55301,05,2026-01-12,2026-04-27,Monday Wednesday Friday,10:00,10:50,Golisano Hall (GOL)-1435,Dennis Murphy,40,40
Computer Science,CSCI 262,Introduction to Computer Science Theory,1,Lecture,55059,01,2026-01-12,2026-04-27,Monday Wednesday Friday,10:00,10:50,Golisano Hall (GOL)-2400,Thomas Borrelli,40,40
Computer Science,CSCI 262,Introduction to Computer Science Theory,2,Lecture,54763,02,2026-01-12,2026-04-27,Monday Wednesday Friday,11:00,11:50,Slaughter Hall (SLA)-2150,Dennis Murphy,40,40
Computer Science,CSCI 262,Introduction to Computer Science Theory,3,Lecture,54854,03,2026-01-12,2026-04-27,Tuesday Thursday,09:30,10:45,Golisano Hall (GOL)-2690,Dennis Murphy,40,40
Computer Science,CSCI 262,Introduction to Computer Science Theory,4,Lecture,55324,04,2026-01-12,2026-04-27,Monday Wednesday Friday,09:00,09:50,Golisano Hall (GOL)-1435,Dennis Murphy,40,40
Computer Science,CSCI 263,Honors Introduction to Computer Science Theory,1,Lecture,54889,01,2026-01-12,2026-04-27,Monday Wednesday Friday,14:00,14:50,Golisano Hall (GOL)-2690,Thomas Borrelli,20,20
Computer Science,CSCI 320,Principles of Data Management,1,Lecture,55061,02,2026-01-12,2026-04-27,Tuesday Thursday,11:00,12:15,SH Explore & Devel (SHD)-4350,Scott Johnson,120,120
Computer Science,CSCI 331,Introduction to Artificial Intelligence,1,Lecture,54765,02,2026-01-12,2026-04-27,Monday Wednesday Friday,13:00,13:50,Golisano Hall (GOL)-1455,Jansen Orfan,40,40
Computer Science,CSCI 331,Introduction to Artificial Intelligence,2,Lecture,54986,03,2026-01-12,2026-04-27,Monday Wednesday Friday,14:00,14:50,Golisano Hall (GOL)-1445,Jansen Orfan,40,40
Computer Science,CSCI 331,Introduction to Artificial Intelligence,3,Lecture,55134,04,2026-01-12,2026-04-27,Monday Wednesday Friday,12:00,12:50,Golisano Hall (GOL)-1455,Jansen Orfan,40,40
Computer Science,CSCI 335,Machine Learning,1,Lecture,55161,01,2026-01-12,2026-04-27,Monday Wednesday Friday,14:00,14:50,Wallace Library (WAL)-4640,Suresh Pokharel,40,40
Computer Science,CSCI 335,Machine Learning,2,Lecture,55227,03,2026-01-12,2026-04-27,Monday Wednesday Friday,15:00,15:50,Golisano Hall (GOL)-1445,Alexander Ororbia,40,40
Computer Science,CSCI 344,Programming Language Concepts,1,Lecture,54766,01,2026-01-12,2026-04-27,Tuesday Thursday,14:00,15:15,Golisano Hall (GOL)-1435,Arthur Nunes,40,40
Computer Science,CSCI 344,Programming Language Concepts,2,Lecture,54767,02,2026-01-12,2026-04-27,Monday Wednesday Friday,09:00,09:50,Golisano Hall (GOL)-1445,Arthur Nunes,40,40
Computer Science,CSCI 344,Programming Language Concepts,3,Lecture,56404,04,2026-01-12,2026-04-27,Tuesday Thursday,14:00,15:15,Golisano Hall (GOL)-2690,Arthur Azevedo de Amorim,40,40
Computer Science,CSCI 351,Data Communications and Networks,1,Lecture,54822,01,2026-01-12,2026-04-27,Tuesday Thursday,12:30,13:45,Golisano Hall (GOL)-2455,Abeer Ahmad,40,40
Computer Science,CSCI 352,Operating Systems,1,Lecture,56377,01,2026-01-12,2026-04-27,Monday Wednesday Friday,09:00,09:50,Golisano Hall (GOL)-2455,Yuan Liao,40,40
Computer Science,CSCI 352,Operating Systems,2,Lecture,56378,02,2026-01-12,2026-04-27,Monday Wednesday Friday,11:00,11:50,Golisano Hall (GOL)-2690,Yuan Liao,40,40
Computer Science,CSCI 420,Principles of Data Mining,1,Lecture,55009,01,2026-01-12,2026-04-27,Monday Wednesday Friday,09:00,09:50,Wallace Library (WAL)-4640,Michael Mior,40,40
Computer Science,CSCI 420,Principles of Data Mining,2,Lecture,54768,02,2026-01-12,2026-04-27,Monday Wednesday,17:00,18:15,Golisano Hall (GOL)-1435,Thomas Kinsman,40,40
Computer Science,CSCI 421,Principles of Database System Implementation,1,Lecture,55016,01,2026-01-12,2026-04-27,Tuesday Thursday,08:00,09:15,Wallace Library (WAL)-4640,Scott Johnson,40,40
Computer Science,CSCI 421,Principles of Database System Implementation,2,Lecture,55055,02,2026-01-12,2026-04-27,Tuesday Thursday,09:30,10:45,Wallace Library (WAL)-4640,Scott Johnson,40,40
Computer Science,CSCI 431,Introduction to Computer Vision,1,Lecture,55352,02,2026-01-12,2026-04-27,Monday Wednesday Friday,14:00,14:50,Golisano Hall (GOL)-1455,Qiuxiao Chen,40,40
Computer Science,CSCI 452,Systems Programming,1,Lecture,54770,01,2026-01-12,2026-04-27,Tuesday Thursday,14:00,15:15,Wallace Library (WAL)-3520,Warren Carithers,20,20
Computer Science,CSCI 453,Computer Architecture,1,Lecture,54771,01,2026-01-12,2026-04-27,Monday Wednesday Friday,13:00,13:50,Golisano Hall (GOL)-1445,Philip White,30,30
Computer Science,CSCI 462,Introduction to Cryptography,1,Lecture,54941,01,2026-01-12,2026-04-27,Monday Wednesday Friday,13:00,13:50,Golisano Hall (GOL)-1435,Gahyun Park,40,40
Computer Science,CSCI 462,Introduction to Cryptography,2,Lecture,55056,02,2026-01-12,2026-04-27,Monday Wednesday Friday,14:00,14:50,Golisano Hall (GOL)-3435,Gahyun Park,40,40
Computer Science,CSCI 471,Professional Communications,1,Lecture,54772,01,2026-01-12,2026-04-27,Monday Wednesday Friday,09:00,09:50,Online,William Childs,30,30
Computer Science,CSCI 471,Professional Communications,2,Lecture,54773,02,2026-01-12,2026-04-27,Monday Wednesday Friday,10:00,10:50,Online,William Childs,30,30
Computer Science,CSCI 472,Historical Current Perspectives in Computer Science,1,Lecture,55120,01,2026-01-12,2026-04-27,Tuesday Thursday,17:00,18:15,Online,Paul Tymann,30,30
Computer Science,CSCI 472,Historical Current Perspectives in Computer Science,2,Lecture,55321,02,2026-01-12,2026-04-27,Monday Wednesday Friday,12:00,12:50,Wallace Library (WAL)-4530,Susan Quatro,30,30
Computer Science,CSCI 499,Computer Science Undergraduate Co op,1,UNKNOWN,,,2026-01-12,2026-04-27,To be announced,TBA,,Off-Campus Location,Reynold Bailey,300,300
Computer Science,CSCI 510,Introduction to Computer Graphics,1,Lecture,54775,01,2026-01-12,2026-04-27,Tuesday Thursday,15:30,16:45,Online,Warren Carithers,40,40
Computer Science,CSCI 538,Puzzles for Computing,1,Lecture,56279,01,2026-01-12,2026-04-27,Monday Wednesday Friday,13:00,13:50,Golisano Hall (GOL)-2400,Zachary Butler,30,30
Computer Science,CSCI 541,Programming Skills,1,Lecture,54929,01,2026-01-12,2026-04-27,Tuesday Thursday,11:00,12:15,Golisano Hall (GOL)-3435,Arthur Nunes,20,20
Computer Science,CSCI 541,Programming Skills,2,Lecture,56639,02,2026-01-12,2026-04-27,Tuesday Thursday,15:30,16:45,Golisano Hall (GOL)-1445,Sean Strout,20,20
Computer Science,CSCI 571,Honors Capstone Research,1,Lecture,54777,01,2026-01-12,2026-04-27,To be announced,TBA,,Instructor Provided,Zachary Butler,30,30
Computer Science,CSCI 589,Undergraduate Thesis Proposal and Preparation,1,UNKNOWN,,,2026-01-12,2026-04-27,To be announced,TBA,,Instructor Provided,Reynold Bailey,30,30
Computer Science,CSCI 590,Undergraduate Thesis,1,UNKNOWN,,,2026-01-12,2026-04-27,To be announced,TBA,,Instructor Provided,Reynold Bailey,30,30
Computer Science,CSCI 599,Computer Science Undergraduate Independent Study,1,UNKNOWN,,,2026-01-12,2026-04-27,To be announced,TBA,,Instructor Provided,Reynold Bailey,30,30
Computer Science,CSCI 599,Computer Science Undergraduate Independent Study,2,UNKNOWN,,,2026-01-12,2026-04-27,To be announced,TBA,,Instructor Provided,Reynold Bailey,30,30
Computer Science,CSCI 599,Computer Science Undergraduate Independent Study,3,UNKNOWN,,,2026-01-12,2026-04-27,To be announced,TBA,,Instructor Provided,Reynold Bailey,30,30
Computer Science,CSCI 599,Computer Science Undergraduate Independent Study,4,UNKNOWN,,,2026-01-12,2026-04-27,To be announced,TBA,,Instructor Provided,Reynold Bailey,30,30
Computer Science,CSCI 599,Computer Science Undergraduate Independent Study,5,UNKNOWN,,,2026-01-12,2026-04-27,To be announced,TBA,,Instructor Provided,Reynold Bailey,30,30
Computer Science,CSCI 599,Computer Science Undergraduate Independent Study,6,UNKNOWN,,,2026-01-12,2026-04-27,To be announced,TBA,,Instructor Provided,Reynold Bailey,30,30
Computer Science,CSCI 599,Computer Science Undergraduate Independent Study,7,UNKNOWN,,,2026-01-12,2026-04-27,To be announced,TBA,,Instructor Provided,Reynold Bailey,30,30
